,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance
14457,0,0,0,0,0,65
14458,0,0,0,0,0,1196
14459,0,0,0,98,0,19
14460,5,2,1,550,0,3906
14461,0,0,0,0,0,254
14462,0,0,0,0,0,0
14463,0,0,0,0,0,49
14464,2,0,3,338,0,1953
14465,0,0,0,84,0,25
14466,1,0,1,100,0,1720
14467,1,0,1,6,0,3104
14468,0,0,0,188,0,0
14469,3,1,1,299,0,543
14470,0,0,5,30,0,3493
14471,2,0,2,310,0,1308
14472,1,0,0,197,0,800
14473,1,0,0,100,0,347
14474,0,0,0,6,0,234
14475,0,0,0,0,0,2626
14476,1,0,4,100,0,451
14477,4,0,7,344,0,590
14478,0,0,14,0,0,3937
14479,0,0,0,0,0,1042
14480,1,1,0,81,0,88
14481,0,0,0,0,0,2496
14482,0,0,0,0,0,3
14483,0,0,0,98,0,170
14484,0,0,0,0,0,13
14485,4,0,1,333,0,554
14486,2,1,0,166,0,212
14487,0,0,1,108,0,1768
14488,0,0,1,44,0,37
14489,0,0,0,0,0,282
14490,0,0,0,0,0,1592
14491,4,2,0,430,0,970
14492,1,0,0,158,0,3191
14493,0,0,0,86,0,1193
14494,0,0,0,0,0,822
14495,0,0,0,90,0,25
14496,0,0,0,8,0,1443
14497,1,0,1,35,0,188
14498,0,0,0,78,0,791
14499,0,0,0,0,0,129
14500,0,0,0,0,0,66
14501,1,0,6,42,0,2301
14502,3,0,3,244,0,2110
14503,3,1,1,253,0,1358
14504,1,0,0,100,0,323
14505,1,0,0,100,0,1346
14506,1,1,3,98,0,1244
14507,1,1,1,100,0,153
14508,1,1,1,127,0,1379
14509,0,0,7,0,0,2164
14510,0,0,1,0,0,852
14511,0,0,0,31,0,73
14512,1,0,0,100,0,32
14513,0,0,0,0,0,0
14514,0,0,0,54,0,52
14515,0,0,0,0,0,798
14516,0,0,0,0,0,561
14517,0,0,0,0,0,0
14518,0,0,0,0,0,824
14519,0,0,0,0,0,49
14520,1,0,0,100,0,555
14521,0,0,3,0,0,359
14522,1,0,0,188,0,3
14523,1,0,0,100,0,1643
14524,1,0,0,100,0,229
14525,1,1,1,100,0,500
14526,4,2,7,429,0,472
14527,0,0,0,0,0,0
14528,0,0,0,0,0,3198
14529,2,0,0,200,0,71
14530,1,0,0,110,0,1757
14531,0,0,0,99,0,0
14532,0,0,0,0,0,705
14533,4,1,5,546,0,2331
14534,0,0,0,59,0,0
14535,0,0,0,0,0,65
14536,0,0,0,71,0,8
14537,1,1,0,100,0,319
14538,0,0,0,0,0,26
14539,1,0,0,190,0,40
14540,0,0,0,55,0,296
14541,17,10,0,1732,0,1842
14542,0,0,2,23,0,2225
14543,0,0,0,0,0,120
14544,0,0,0,0,0,863
14545,3,1,1,300,0,248
14546,1,0,0,100,0,467
14547,0,0,0,0,0,848
14548,0,0,2,0,0,1386
14549,1,0,0,100,0,551
14550,3,1,5,262,0,1486
14551,2,1,1,187,0,3631
14552,1,0,1,171,0,2814
14553,0,0,0,29,0,7
14554,0,0,5,18,0,1800
14555,0,0,0,0,0,663
14556,0,0,0,66,0,55
14557,0,0,0,143,0,0
14558,4,2,5,366,0,1436
14559,0,0,0,0,0,146
14560,0,0,8,0,0,1090
14561,0,0,1,79,0,2300
14562,0,0,2,66,0,2801
14563,2,0,2,200,0,2756
14564,6,1,1,782,0,399
14565,0,0,0,91,0,1745
14566,2,1,0,175,0,694
14567,0,0,0,86,0,837
14568,1,0,0,138,0,93
14569,0,0,0,0,0,101
14570,0,0,0,57,0,122
14571,1,1,1,231,0,1214
14572,10,3,7,922,0,2184
14573,0,0,0,0,0,241
14574,2,0,4,250,0,2323
14575,0,0,0,1,0,901
14576,3,0,10,507,0,2100
14577,4,1,2,313,0,2841
14578,0,0,1,0,0,2035
14579,1,1,0,185,0,205
14580,1,0,1,140,0,3355
14581,0,0,0,99,0,0
14582,0,0,0,0,0,0
14583,6,3,1,525,0,4040
14584,0,0,2,23,0,903
14585,0,0,11,161,0,1550
14586,0,0,0,0,0,0
14587,1,0,0,100,0,808
14588,2,0,1,256,0,2401
14589,3,1,0,285,0,2318
14590,0,0,10,0,0,4617
14591,0,0,0,0,0,0
14592,0,0,3,41,0,2230
14593,0,0,0,0,0,171
14594,0,0,0,0,0,107
14595,0,0,0,0,0,1517
14596,2,0,5,150,0,1589
14597,2,0,1,309,0,2557
14598,2,1,2,240,0,2972
14599,1,1,0,100,0,84
14600,1,1,0,100,0,1891
14601,0,0,0,48,0,1339
14602,0,0,0,12,0,556
14603,1,0,0,100,0,1360
14604,4,1,2,404,0,2000
14605,0,0,1,0,0,1976
14606,0,0,0,0,0,0
14607,1,0,0,148,0,1719
14608,0,0,0,0,0,154
14609,0,0,0,82,0,0
14610,2,0,0,200,0,1761
14611,0,0,0,0,0,118
14612,0,0,0,53,0,71
14613,0,0,0,0,0,3669
14614,1,0,0,100,0,368
14615,0,0,0,0,0,812
14616,1,0,0,100,0,1285
14617,0,0,0,0,0,1208
14618,0,0,0,0,0,1209
14619,0,0,1,24,0,626
14620,1,1,0,135,0,446
14621,1,0,1,100,0,2370
14622,0,0,0,32,0,261
14623,2,0,1,202,0,1365
14624,0,0,1,0,0,1377
14625,0,0,0,46,0,434
14626,1,0,1,100,0,5764
14627,0,0,0,0,0,381
14628,1,0,0,159,0,1689
14629,0,0,0,0,0,248
14630,3,2,0,300,0,771
14631,0,0,0,0,0,0
14632,1,0,0,100,0,452
14633,0,0,0,0,0,0
14634,2,1,2,200,0,939
14635,1,0,0,100,0,1500
14636,1,0,0,121,0,1594
14637,0,0,0,0,0,780
14638,0,0,0,11,0,694
14639,0,0,0,0,0,965
14640,0,0,0,0,0,3199
14641,0,0,2,0,0,3507
14642,1,0,1,75,0,529
14643,0,0,0,95,0,0
14644,2,0,4,130,0,2606
14645,1,0,0,100,0,436
14646,1,0,1,190,0,907
14647,0,0,0,0,0,35
14648,0,0,0,0,0,389
14649,0,0,0,0,0,632
14650,0,0,0,0,0,61
14651,0,0,0,324,0,0
14652,0,0,0,49,0,337
14653,6,2,2,547,0,4262
14654,0,0,0,0,0,32
14655,4,0,2,417,0,3393
14656,1,0,2,123,0,2699
14657,0,0,3,0,0,2354
14658,4,2,4,433,0,2772
14659,2,0,1,200,0,372
14660,1,0,10,39,0,3930
14661,1,1,2,92,0,2141
14662,0,0,0,0,0,111
14663,0,0,2,0,0,2206
14664,0,0,0,92,0,0
14665,0,0,0,0,0,535
14666,0,0,0,52,0,944
14667,0,0,0,24,0,1208
14668,0,0,0,0,0,35
14669,2,0,0,180,0,269
14670,0,0,0,0,0,1038
14671,0,0,9,49,0,3263
14672,1,0,0,70,0,43
14673,0,0,0,0,0,651
14674,2,1,0,436,0,2993
14675,2,0,3,282,0,2596
14676,0,0,0,0,0,484
14677,0,0,0,0,0,2749
14678,0,0,0,0,0,50
14679,0,0,0,0,0,3089
14680,0,0,0,0,0,73
14681,0,0,0,32,0,422
14682,1,1,0,189,0,403
14683,0,0,0,0,0,598
14684,1,0,1,182,0,2248
14685,0,0,0,0,0,65
14686,0,0,0,0,0,14
14687,0,0,0,45,0,168
14688,0,0,0,18,0,552
14689,1,0,11,210,0,2405
14690,0,0,0,0,0,196
14691,4,0,3,331,0,1591
14692,1,0,3,101,0,2370
14693,0,0,0,28,0,115
14694,0,0,0,25,0,274
14695,0,0,4,0,0,1180
14696,2,0,0,195,0,470
14697,2,0,0,288,0,1266
14698,1,0,6,159,0,2343
14699,0,0,0,0,0,2184
14700,7,6,3,788,0,2565
14701,0,0,0,0,0,492
14702,0,0,3,31,0,1698
14703,0,0,0,0,0,0
14704,6,2,3,540,0,1289
14705,0,0,2,0,0,1583
14706,2,0,1,209,0,1061
14707,0,0,0,56,0,2991
14708,2,1,0,268,0,1795
14709,1,1,5,290,0,2382
14710,4,1,3,503,0,2168
14711,0,0,5,54,0,859
14712,0,0,0,36,0,253
14713,2,1,0,276,0,787
14714,1,0,0,293,0,836
14715,10,1,3,942,0,2711
14716,0,0,0,23,0,187
14717,0,0,0,56,0,821
14718,0,0,0,24,0,84
14719,3,1,1,331,0,1508
14720,0,0,0,0,0,70
14721,1,1,0,100,0,1545
14722,1,1,0,100,0,923
14723,0,0,1,0,0,1386
14724,1,0,0,118,0,66
14725,0,0,0,294,0,0
14726,0,0,0,0,0,389
14727,0,0,0,28,0,558
14728,1,1,0,183,0,373
14729,0,0,0,0,0,1521
14730,0,0,0,0,0,54
14731,0,0,0,0,0,54
14732,2,1,3,286,0,2356
14733,0,0,23,0,0,2616
14734,2,0,3,170,0,1291
14735,0,0,0,0,0,994
14736,0,0,0,0,0,0
14737,0,0,0,0,0,46
14738,1,0,2,121,0,1834
14739,0,0,0,89,0,169
14740,2,0,2,180,0,842
14741,0,0,0,427,0,0
14742,1,0,0,100,0,1710
14743,0,0,0,0,0,10
14744,2,0,6,91,0,3685
14745,1,0,0,100,0,2096
14746,0,0,1,53,0,657
14747,1,1,0,83,0,2259
14748,1,0,0,100,0,375
14749,0,0,0,0,0,174
14750,1,0,1,182,0,2577
14751,0,0,0,12,0,0
14752,8,1,4,872,0,2610
14753,1,0,0,100,0,259
14754,3,1,7,348,0,1739
14755,0,0,0,79,0,517
14756,0,0,0,0,0,0
14757,2,0,0,211,0,526
14758,0,0,0,0,0,25
14759,2,0,0,200,0,878
14760,0,0,0,58,0,1571
14761,1,0,4,100,0,2118
14762,1,0,0,120,0,39
14763,0,0,0,0,0,1423
14764,0,0,0,3,0,480
14765,0,0,0,0,0,99
14766,5,0,0,500,0,1610
14767,1,0,0,100,0,1870
14768,0,0,4,81,0,2032
14769,2,1,0,200,0,1300
14770,0,0,0,0,0,151
14771,0,0,0,28,0,882
14772,0,0,0,94,0,82
14773,0,0,0,0,0,87
14774,0,0,0,72,0,464
14775,1,1,0,100,0,115
14776,0,0,0,9,0,38
14777,1,0,0,100,0,677
14778,0,0,0,0,0,168
14779,0,0,0,74,0,816
14780,2,1,0,352,0,858
14781,0,0,0,0,0,102
14782,0,0,0,0,0,499
14783,2,2,1,342,0,594
14784,0,0,0,46,0,426
14785,4,1,7,419,0,3783
14786,0,0,17,0,0,4404
14787,1,0,0,100,0,391
14788,0,0,0,20,0,1686
14789,0,0,0,0,0,322
14790,0,0,0,81,0,512
14791,1,0,0,142,0,1181
14792,4,1,0,366,0,1131
14793,0,0,0,20,0,419
14794,0,0,0,0,0,48
14795,11,2,2,1001,0,1658
14796,0,0,0,18,0,42
14797,2,1,0,225,0,1077
14798,2,1,1,200,0,714
14799,0,0,0,29,0,1153
14800,2,0,2,200,0,2047
14801,0,0,0,0,0,0
14802,3,1,1,464,0,2801
14803,1,0,1,154,0,191
14804,1,1,0,169,0,97
14805,0,0,0,0,0,1465
14806,3,1,1,250,0,2276
14807,3,0,0,326,0,1056
14808,0,0,0,24,0,2836
14809,0,0,0,0,0,6
14810,0,0,0,127,0,0
14811,3,1,3,288,0,1319
14812,0,0,0,0,0,99
14813,0,0,0,0,0,0
14814,0,0,0,0,0,519
14815,0,0,0,0,0,23
14816,1,0,1,112,0,2312
14817,0,0,0,0,0,147
14818,0,0,0,10,0,143
14819,0,0,0,0,0,117
14820,1,0,0,100,0,924
14821,0,0,1,84,0,79
14822,1,0,0,124,0,1184
14823,0,0,0,0,0,0
14824,1,0,0,114,0,1324
14825,0,0,0,52,0,0
14826,0,0,0,14,0,166
14827,2,1,0,333,0,961
14828,0,0,12,0,0,2268
14829,1,0,0,100,0,133
14830,2,0,0,183,0,1342
14831,2,1,1,198,0,744
14832,2,0,1,239,0,1062
14833,0,0,0,0,0,306
14834,0,0,0,336,0,0
14835,0,0,0,0,0,269
14836,0,0,1,0,0,301
14837,0,0,0,33,0,278
14838,2,0,4,298,0,1133
14839,1,0,0,177,0,58
14840,1,0,0,150,0,1914
14841,0,0,0,23,0,527
14842,0,0,0,0,0,0
14843,5,2,1,573,0,2774
14844,0,0,1,119,0,2308
14845,3,2,1,356,0,1970
14846,1,1,1,92,0,890
14847,0,0,1,31,0,901
14848,3,0,1,296,0,604
14849,0,0,0,24,0,134
14850,1,0,1,118,0,1124
14851,0,0,0,297,0,0
14852,0,0,0,0,0,50
14853,1,0,0,99,0,842
14854,0,0,0,97,0,0
14855,0,0,0,0,0,40
14856,0,0,0,0,0,127
14857,4,1,1,436,0,1106
14858,0,0,0,0,0,0
14859,0,0,0,0,0,21
14860,2,1,5,183,0,2220
14861,1,0,0,172,0,911
14862,4,1,2,499,0,1374
14863,2,0,0,200,0,162
14864,0,0,0,18,0,41
14865,5,2,6,498,0,2156
14866,0,0,0,0,0,591
14867,1,0,2,100,0,802
14868,2,0,1,148,0,681
14869,1,0,5,48,0,1343
14870,1,0,1,100,0,1229
14871,0,0,0,0,0,45
14872,1,0,0,128,0,982
14873,0,0,6,77,0,1494
14874,0,0,0,0,0,0
14875,1,0,0,65,0,3403
14876,0,0,0,0,0,1207
14877,0,0,0,22,0,1670
14878,0,0,0,89,0,4
14879,5,3,1,400,0,2583
14880,3,1,3,470,0,3134
14881,0,0,0,0,0,3309
14882,0,0,0,0,0,53
14883,0,0,0,0,0,43
14884,0,0,10,0,0,1895
14885,1,0,0,100,0,4581
14886,0,0,0,33,0,0
14887,0,0,1,36,0,1015
14888,0,0,0,62,0,17
14889,1,0,0,175,0,1124
14890,1,0,1,199,0,641
14891,0,0,12,52,0,2349
14892,0,0,1,24,0,1854
14893,1,0,0,111,0,1623
14894,0,0,0,59,0,102
14895,3,1,4,224,0,3041
14896,1,0,0,174,0,269
14897,0,0,0,0,0,314
14898,4,3,5,571,0,2035
14899,2,0,1,417,0,677
14900,0,0,0,0,0,2039
14901,0,0,0,47,0,1780
14902,0,0,1,101,0,107
14903,0,0,0,0,0,0
14904,0,0,0,24,0,150
14905,0,0,1,0,0,2022
14906,2,0,0,200,0,49
14907,2,0,0,309,0,584
14908,2,0,1,228,0,440
14909,0,0,1,0,0,149
14910,0,0,0,34,0,594
14911,1,0,1,193,0,2288
14912,1,1,0,100,0,1096
14913,0,0,0,0,0,55
14914,1,0,0,161,0,1394
14915,0,0,8,124,0,1843
14916,0,0,0,0,0,785
14917,0,0,0,93,0,0
14918,1,0,0,100,0,2360
14919,0,0,0,76,0,130
14920,0,0,0,0,0,5
14921,0,0,0,50,0,2085
14922,0,0,1,23,0,375
14923,2,0,1,309,0,803
14924,2,0,3,200,0,2625
14925,0,0,1,19,0,990
14926,6,2,3,632,0,2197
14927,0,0,0,0,0,54
14928,3,0,7,376,0,732
14929,0,0,0,32,0,2356
14930,3,1,3,291,0,4026
14931,0,0,0,0,0,782
14932,0,0,1,153,0,497
14933,3,1,0,375,0,1922
14934,0,0,0,0,0,34
14935,2,1,2,276,0,3752
14936,3,1,6,233,0,3305
14937,0,0,0,62,0,6
14938,0,0,0,258,0,0
14939,1,1,1,123,0,1290
14940,5,1,1,457,0,1262
14941,0,0,0,0,0,599
14942,1,0,0,100,0,317
14943,1,0,0,157,0,687
14944,2,0,0,174,0,457
14945,1,0,1,97,0,943
14946,0,0,0,0,0,224
14947,1,0,0,196,0,66
14948,0,0,0,0,0,738
14949,1,0,0,100,0,41
14950,1,0,1,100,0,2553
14951,1,1,1,126,0,1138
14952,1,0,1,109,0,638
14953,1,0,1,93,0,974
14954,0,0,0,0,0,0
14955,0,0,0,0,0,305
14956,0,0,0,0,0,1785
14957,1,1,0,177,0,895
14958,0,0,0,173,0,0
14959,6,0,2,555,0,2840
14960,0,0,2,0,0,77
14961,0,0,0,50,0,80
14962,2,1,1,343,0,2057
14963,0,0,0,77,0,275
14964,0,0,0,73,0,90
14965,0,0,0,54,0,2267
14966,0,0,0,88,0,17
14967,1,0,1,100,0,830
14968,0,0,0,37,0,15
14969,2,0,1,180,0,1896
14970,0,0,0,0,0,396
14971,0,0,0,243,0,0
14972,1,0,0,165,0,1083
14973,0,0,2,0,0,1939
14974,0,0,6,0,0,3934
14975,0,0,0,0,0,839
14976,1,0,0,22,0,150
14977,1,0,3,134,0,2977
14978,1,0,2,100,0,2041
14979,1,1,1,191,0,2221
14980,1,0,1,145,0,2256
14981,0,0,0,0,0,572
14982,0,0,0,0,0,184
14983,1,0,0,188,0,1589
14984,2,0,8,260,0,2991
14985,0,0,0,64,0,2901
14986,0,0,0,0,0,895
14987,0,0,0,55,0,24
14988,2,0,0,129,0,2623
14989,0,0,0,0,0,58
14990,2,0,0,175,0,420
14991,0,0,1,0,0,2542
14992,0,0,4,0,0,3125
14993,0,0,0,0,0,537
14994,0,0,0,19,0,1771
14995,1,1,2,100,0,2063
14996,0,0,0,7,0,675
14997,0,0,0,0,0,55
14998,0,0,0,53,0,1749
14999,0,0,0,0,0,300
15000,1,1,2,102,0,2846
15001,0,0,0,136,0,0
15002,0,0,0,70,0,30
15003,0,0,0,0,0,0
15004,0,0,0,55,0,252
15005,0,0,0,16,0,598
15006,1,1,0,100,0,0
15007,2,1,0,392,0,2820
15008,3,0,2,288,0,3806
15009,0,0,0,0,0,63
15010,0,0,1,0,0,1281
15011,0,0,0,25,0,38
15012,0,0,0,0,0,61
15013,0,0,0,47,0,288
15014,0,0,0,87,0,62
15015,0,0,0,0,0,642
15016,0,0,2,23,0,2786
15017,0,0,0,14,0,675
15018,0,0,0,0,0,2694
15019,2,0,0,296,0,2029
15020,0,0,18,0,0,607
15021,1,1,0,100,0,91
15022,0,0,0,0,0,331
15023,1,0,0,160,0,3351
15024,1,1,0,100,0,32
15025,2,0,0,231,0,291
15026,2,0,0,153,0,720
15027,2,1,6,236,0,279
15028,0,0,0,0,0,22
15029,0,0,0,0,0,100
15030,1,0,0,119,0,442
15031,0,0,0,0,0,667
15032,5,1,1,599,0,2969
15033,0,0,0,0,0,0
15034,3,1,2,392,0,1572
15035,0,0,0,64,0,890
15036,0,0,0,61,0,482
15037,0,0,0,0,0,1873
15038,0,0,0,0,0,182
15039,0,0,0,173,0,0
15040,3,2,3,328,0,2143
15041,0,0,0,34,0,792
15042,1,0,0,123,0,144
15043,1,0,0,130,0,559
15044,0,0,0,0,0,1068
15045,0,0,0,0,0,3114
15046,0,0,5,96,0,2396
15047,0,0,0,0,0,412
15048,2,0,0,201,0,2110
15049,1,0,0,100,0,261
15050,0,0,0,0,0,0
15051,5,2,3,525,0,1238
15052,2,0,7,107,0,2234
15053,3,1,1,324,0,1061
15054,0,0,0,32,0,1713
15055,1,0,0,123,0,855
15056,0,0,0,0,0,1454
15057,0,0,3,0,0,586
15058,0,0,0,0,0,0
15059,1,0,2,209,0,279
15060,0,0,0,42,0,19
15061,6,3,1,601,0,3386
15062,0,0,7,131,0,2683
15063,0,0,0,0,0,327
15064,0,0,0,492,0,0
15065,7,2,4,774,0,2760
15066,0,0,3,29,0,1329
15067,0,0,0,0,0,184
15068,0,0,0,0,0,24
15069,0,0,0,0,0,0
15070,3,1,3,373,0,3920
15071,0,0,0,0,0,315
15072,1,0,1,126,0,2335
15073,0,0,1,45,0,2272
15074,0,0,0,0,0,1142
15075,2,1,0,202,0,1239
15076,0,0,0,0,0,432
15077,3,0,0,320,0,1813
15078,1,0,0,85,0,1610
15079,4,1,3,447,0,1954
15080,0,0,0,0,0,567
15081,3,0,1,338,0,3689
15082,0,0,0,0,0,0
15083,1,0,1,146,0,1431
15084,6,3,11,699,0,2119
15085,0,0,0,0,0,0
15086,0,0,0,99,0,1358
15087,0,0,0,0,0,535
15088,3,1,0,239,0,1023
15089,0,0,0,0,0,424
15090,4,2,2,486,0,3328
15091,0,0,0,0,0,961
15092,1,0,1,187,0,1364
15093,2,1,7,381,0,935
15094,0,0,0,65,0,26
15095,1,0,0,115,0,184
15096,1,0,1,136,0,1145
15097,2,1,1,283,0,482
15098,0,0,0,0,0,92
15099,1,0,0,140,0,71
15100,0,0,2,26,0,2147
15101,0,0,0,0,0,257
15102,0,0,0,0,0,279
15103,0,0,0,32,0,413
15104,1,0,0,195,0,103
15105,0,0,0,0,0,174
15106,2,0,0,142,0,3867
15107,0,0,16,0,0,1579
15108,0,0,0,32,0,688
15109,3,2,0,297,0,1531
15110,2,0,0,246,0,308
15111,1,0,0,100,0,1697
15112,0,0,0,0,0,501
15113,0,0,0,0,0,525
15114,1,0,0,218,0,2069
15115,0,0,0,0,0,11
15116,0,0,0,0,0,179
15117,0,0,0,0,0,0
15118,1,0,0,100,0,812
15119,0,0,0,0,0,60
15120,0,0,0,0,0,1670
15121,0,0,0,24,0,0
15122,0,0,1,0,0,1891
15123,0,0,0,69,0,472
15124,0,0,0,27,0,114
15125,0,0,14,19,0,1192
15126,0,0,0,0,0,640
15127,2,0,1,200,0,1784
15128,1,1,0,100,0,1856
15129,1,0,3,92,0,1688
15130,0,0,1,0,0,0
15131,0,0,0,0,0,177
15132,2,1,1,200,0,1253
15133,0,0,0,0,0,2527
15134,0,0,0,0,0,2304
15135,0,0,0,0,0,0
15136,5,1,1,499,0,642
15137,1,1,1,477,0,3431
15138,0,0,0,0,0,49
15139,0,0,0,0,0,173
15140,0,0,1,0,0,188
15141,0,0,1,0,0,1880
15142,2,0,5,151,0,3550
15143,1,0,2,100,0,945
15144,0,0,0,0,0,354
15145,2,1,2,256,0,1871
15146,0,0,0,0,0,44
15147,0,0,0,0,0,201
15148,0,0,1,60,0,384
15149,0,0,0,85,0,117
15150,1,0,0,100,0,305
15151,0,0,0,34,0,712
15152,0,0,0,18,0,561
15153,0,0,0,53,0,1687
15154,0,0,1,137,0,1027
15155,2,1,0,200,0,44
15156,0,0,0,0,0,1541
15157,0,0,0,0,0,0
15158,0,0,0,28,0,701
15159,0,0,0,0,0,0
15160,1,0,1,145,0,1109
15161,1,0,0,121,0,223
15162,0,0,0,0,0,77
15163,9,4,2,749,0,3081
15164,0,0,0,396,0,0
15165,0,0,0,0,0,52
15166,0,0,2,0,0,3395
15167,0,0,0,0,0,104
15168,0,0,1,189,0,368
15169,0,0,0,0,0,0
15170,0,0,0,22,0,563
15171,0,0,0,0,0,435
15172,1,0,1,135,0,318
15173,0,0,0,0,0,122
15174,0,0,0,0,0,2748
15175,1,1,0,89,0,747
15176,1,1,1,186,0,1147
15177,0,0,1,0,0,1285
15178,0,0,0,0,0,1318
15179,0,0,1,0,0,1374
15180,0,0,0,133,0,2234
15181,1,0,0,100,0,146
15182,0,0,0,43,0,813
15183,0,0,0,0,0,0
15184,0,0,0,37,0,160
15185,2,0,0,200,0,214
15186,1,0,0,100,0,546
15187,1,0,1,233,0,982
15188,1,0,0,113,0,319
15189,0,0,0,0,0,982
15190,3,1,3,253,0,716
15191,0,0,0,0,0,58
15192,2,1,1,264,0,571
15193,0,0,0,49,0,122
15194,0,0,16,0,0,793
15195,0,0,0,0,0,0
15196,2,1,0,200,0,481
15197,0,0,0,0,0,1181
15198,2,0,0,295,0,1416
15199,0,0,0,0,0,8
15200,0,0,0,0,0,540
15201,1,0,0,178,0,170
15202,0,0,0,61,0,176
15203,0,0,0,99,0,0
15204,1,0,1,100,0,6808
15205,0,0,0,0,0,1188
15206,0,0,0,23,0,880
15207,1,0,0,118,0,314
15208,2,0,0,200,0,417
15209,1,0,0,219,0,1896
15210,0,0,5,55,0,847
15211,3,0,2,345,0,2497
15212,1,0,6,149,0,1690
15213,0,0,0,0,0,67
15214,0,0,0,32,0,2303
15215,2,1,10,117,0,3069
15216,0,0,0,33,0,307
15217,1,0,0,160,0,1186
15218,0,0,0,0,0,451
15219,2,0,1,200,0,3573
15220,0,0,0,0,0,0
15221,0,0,0,23,0,1187
15222,1,0,0,100,0,526
15223,3,0,2,304,0,1733
15224,0,0,0,46,0,2683
15225,0,0,0,85,0,129
15226,0,0,5,150,0,1619
15227,0,0,0,0,0,0
15228,0,0,0,0,0,12
15229,0,0,0,0,0,858
15230,0,0,0,0,0,17
15231,0,0,1,0,0,1682
15232,0,0,0,30,0,102
15233,5,1,3,587,0,3389
15234,0,0,11,0,0,690
15235,1,0,2,100,0,104
15236,0,0,0,0,0,679
15237,1,1,0,100,0,2308
15238,0,0,0,0,0,0
15239,0,0,2,0,0,2657
15240,0,0,0,22,0,991
15241,0,0,0,0,0,0
15242,1,0,1,204,0,3753
15243,1,0,1,100,0,1585
15244,0,0,0,40,0,1990
15245,5,0,1,626,0,2865
15246,0,0,6,0,0,3130
15247,1,1,0,100,0,421
15248,2,0,1,254,0,1261
15249,0,0,0,81,0,52
15250,0,0,0,0,0,59
15251,0,0,2,50,0,3090
15252,0,0,0,28,0,277
15253,0,0,0,0,0,1626
15254,0,0,0,82,0,1520
15255,0,0,0,51,0,775
15256,0,0,0,0,0,207
15257,0,0,20,0,0,1937
15258,0,0,0,0,0,41
15259,3,0,0,453,0,2300
15260,2,0,0,200,0,283
15261,0,0,0,0,0,0
15262,0,0,0,0,0,39
15263,1,0,5,121,0,1552
15264,2,0,1,157,0,4620
15265,1,0,0,237,0,1588
15266,0,0,15,0,0,1645
15267,0,0,0,206,0,0
15268,0,0,0,0,0,1129
15269,0,0,1,0,0,1305
15270,0,0,0,0,0,277
15271,0,0,1,21,0,1394
15272,0,0,0,36,0,1412
15273,1,1,0,100,0,270
15274,1,0,0,100,0,2426
15275,2,0,0,223,0,79
15276,0,0,0,0,0,79
15277,0,0,0,42,0,2129
15278,0,0,0,19,0,3064
15279,1,1,3,98,0,3162
15280,2,0,5,200,0,624
15281,1,1,0,126,0,1846
15282,1,0,0,128,0,222
15283,4,2,1,438,0,2007
15284,1,0,0,140,0,1082
15285,0,0,0,0,0,113
15286,0,0,0,84,0,337
15287,0,0,0,40,0,2247
15288,2,1,0,217,0,1752
15289,3,0,0,379,0,2654
15290,0,0,0,0,0,159
15291,0,0,0,19,0,159
15292,0,0,0,92,0,75
15293,0,0,0,36,0,67
15294,0,0,0,20,0,48
15295,1,1,0,192,0,308
15296,0,0,0,0,0,49
15297,0,0,0,0,0,2546
15298,0,0,0,0,0,586
15299,2,0,1,225,0,500
15300,0,0,0,0,0,339
15301,3,2,0,293,0,1831
15302,0,0,0,45,0,1014
15303,1,0,2,100,0,3673
15304,1,0,0,174,0,1323
15305,0,0,0,85,0,30
15306,0,0,0,0,0,0
15307,2,0,6,200,0,645
15308,2,0,0,200,0,246
15309,1,0,0,129,0,36
15310,1,1,0,100,0,559
15311,0,0,0,78,0,204
15312,1,0,3,235,0,1811
15313,1,0,1,118,0,338
15314,0,0,0,0,0,1012
15315,0,0,0,0,0,374
15316,1,0,0,237,0,96
15317,0,0,0,33,0,479
15318,5,1,0,464,0,2090
15319,1,0,0,100,0,2523
15320,1,0,5,96,0,1600
15321,2,1,2,189,0,4054
15322,1,1,0,152,0,815
15323,0,0,0,32,0,13
15324,0,0,2,0,0,370
15325,7,1,1,670,0,2307
15326,0,0,2,0,0,124
15327,11,3,2,1087,0,3206
15328,4,0,7,435,0,1191
15329,0,0,0,0,0,0
15330,2,0,0,293,0,1406
15331,0,0,1,72,0,2263
15332,3,2,9,287,0,1882
15333,0,0,0,0,0,1399
15334,0,0,0,0,0,178
15335,1,0,1,100,0,1707
15336,3,0,4,376,0,2502
15337,0,0,0,0,0,238
15338,0,0,0,0,0,0
15339,0,0,0,0,0,337
15340,0,0,0,0,0,73
15341,2,1,2,223,0,1892
15342,3,0,4,408,0,464
15343,0,0,2,198,0,0
15344,0,0,0,302,0,0
15345,1,0,0,130,0,747
15346,2,0,0,200,0,1313
15347,0,0,0,0,0,11
15348,1,0,3,98,0,2810
15349,0,0,0,23,0,496
15350,2,0,1,199,0,1451
15351,0,0,0,0,0,40
15352,0,0,0,0,0,192
15353,1,0,0,166,0,184
15354,0,0,0,0,0,337
15355,0,0,0,81,0,1780
15356,0,0,0,99,0,35
15357,0,0,0,0,0,0
15358,0,0,0,0,0,1982
15359,0,0,0,0,0,0
15360,0,0,1,0,0,98
15361,0,0,0,35,0,1703
15362,0,0,0,0,0,478
