,winPlacePerc,winPlaceInt
1206719,0.9579,95.78999999999999
1206747,0.0957,9.569999999999999
1206763,0.1134,11.34
1206768,0.8265,82.65
1206842,0.2043,20.43
1206878,0.4536,45.36
1206887,0.0,0.0
1206900,0.0417,4.17
1206912,0.9794,97.94
1206916,0.5444,54.44
1206917,0.9022,90.22
1206933,0.2258,22.58
1206935,0.4615,46.150000000000006
1207001,0.1146,11.459999999999999
1207010,0.7979,79.79
1207030,0.0337,3.37
1207071,0.8247,82.47
1207081,0.1979,19.79
1207107,0.8404,84.04
1207119,0.4062,40.62
1207137,0.8511,85.11
1207168,0.3333,33.33
1207196,0.3958,39.58
1207199,0.0532,5.319999999999999
1207216,0.9247,92.47
1207220,0.5506,55.059999999999995
1207269,0.1789,17.89
1207300,0.4149,41.49
1207327,0.9778,97.78
1207357,0.3368,33.68
1207422,0.2391,23.91
1207440,0.6575,65.75
1207450,0.5213,52.129999999999995
1207487,0.9362,93.62
1207534,0.117,11.700000000000001
1207544,0.9381,93.81
1207606,0.3763,37.63
1207623,0.4396,43.96
1207631,0.0103,1.03
1207667,0.1959,19.59
1207687,0.2979,29.79
1207702,0.1979,19.79
1207740,0.0833,8.33
1207746,0.1134,11.34
1207753,0.5102,51.019999999999996
1207782,0.7216,72.16
1207795,0.8542,85.42
1207893,0.0947,9.47
1207894,0.4149,41.49
1207917,0.1196,11.959999999999999
1207928,0.1053,10.530000000000001
1207931,0.4343,43.43
1207942,0.3187,31.869999999999997
1208003,0.9688,96.88
1208006,0.7526,75.26
1208038,0.4149,41.49
1208074,0.7447,74.47
1208103,0.6316,63.160000000000004
1208158,0.5,50.0
1208215,0.9796,97.96000000000001
1208232,0.5258,52.580000000000005
1208330,0.6354,63.54
1208368,0.5455,54.55
1208376,0.9271,92.71000000000001
1208433,0.6882,68.82000000000001
1208450,0.7579,75.79
1208462,0.1458,14.580000000000002
1208509,0.8723,87.22999999999999
1208515,0.2526,25.259999999999998
1208537,0.8602,86.02
1208569,0.9149,91.49000000000001
1208573,0.0745,7.449999999999999
1208604,0.1031,10.31
1208663,0.383,38.3
1208667,0.6907,69.07
1208670,0.8913,89.13
1208743,0.4556,45.56
1208776,0.7604,76.03999999999999
1208809,0.6186,61.86000000000001
1208835,0.2604,26.040000000000003
1208895,0.9896,98.96000000000001
1208898,0.6277,62.77
1208904,0.6667,66.67
1208905,0.3708,37.08
1208913,0.7245,72.45
1208914,0.2396,23.96
1208929,0.9474,94.74000000000001
1208965,0.0412,4.12
1208984,0.6196,61.96
1208989,0.7812,78.12
1209022,0.2626,26.26
1209023,0.5408,54.08
1209032,0.4124,41.24
1209057,0.6842,68.42
1209076,0.0,0.0
1209107,0.9655,96.55
1209112,0.9688,96.88
1209118,0.8222,82.22
1209120,0.9787,97.87
1209130,0.6429,64.29
1209208,0.125,12.5
1209247,0.3368,33.68
1209261,0.7802,78.02
1209272,0.4639,46.39
1209307,0.1146,11.459999999999999
1209317,0.3263,32.629999999999995
1209326,0.3407,34.07
1209357,0.5914,59.14
1209374,0.7979,79.79
1209376,0.2316,23.16
1209383,0.6289,62.89
1209390,0.8222,82.22
1209394,0.163,16.3
1209404,0.2667,26.669999999999998
1209416,0.9412,94.12
1209442,0.8969,89.69
1209443,0.0,0.0
1209494,0.5978,59.78
1209499,0.8222,82.22
1209568,0.8842,88.42
1209590,0.1134,11.34
1209635,0.6222,62.22
1209649,0.1458,14.580000000000002
1209683,0.7802,78.02
1209688,0.1579,15.790000000000001
1209810,0.0612,6.12
1209813,0.9592,95.92
1209873,0.6939,69.39
1209886,0.2128,21.279999999999998
1209908,0.6458,64.58
1209930,0.2083,20.830000000000002
1209935,0.0928,9.28
1209947,0.1183,11.83
1209960,0.6522,65.22
1209986,0.3077,30.769999999999996
1210030,0.1596,15.959999999999999
1210043,0.1649,16.49
1210070,0.7396,73.96000000000001
1210095,0.9485,94.85
1210096,0.1277,12.770000000000001
1210110,0.6875,68.75
1210122,0.0,0.0
1210132,0.1538,15.379999999999999
1210134,0.8736,87.36
1210165,0.0,0.0
1210166,0.2935,29.349999999999998
1210179,0.4271,42.71
1210187,0.0217,2.17
1210200,0.871,87.1
1210273,0.3265,32.65
1210296,0.1158,11.58
1210304,0.1383,13.83
1210339,0.5053,50.529999999999994
1210348,0.9468,94.67999999999999
1210351,0.875,87.5
1210388,0.6452,64.52
1210496,0.0532,5.319999999999999
1210529,0.25,25.0
1210531,0.117,11.700000000000001
1210546,0.0947,9.47
1210580,0.1111,11.110000000000001
1210612,0.2128,21.279999999999998
1210622,0.125,12.5
1210661,0.3469,34.69
1210667,0.6582,65.82000000000001
1210701,0.0,0.0
1210710,0.8333,83.33
1210740,0.6495,64.95
1210786,0.0105,1.05
1210818,0.4778,47.78
1210827,0.5567,55.669999999999995
1210865,0.6809,68.08999999999999
1210894,0.2333,23.330000000000002
1210896,0.5833,58.330000000000005
1210904,0.0106,1.06
1210910,0.8632,86.32
1210915,0.1158,11.58
1210922,0.5625,56.25
1210941,0.4681,46.81
1210947,0.6966,69.66
1210962,0.5955,59.550000000000004
1211016,0.8632,86.32
1211041,0.1031,10.31
1211079,0.0417,4.17
1211111,0.2826,28.26
1211122,0.2632,26.32
1211128,0.8316,83.16
1211139,0.5,50.0
1211146,0.2917,29.17
1211154,0.3196,31.96
1211198,0.4737,47.370000000000005
1211266,0.6531,65.31
1211342,0.0,0.0
1211346,0.3789,37.89
1211361,0.7755,77.55
1211413,0.7419,74.19
1211415,0.7475,74.75
1211417,0.2268,22.68
1211420,0.5761,57.60999999999999
1211470,0.7755,77.55
1211495,0.7979,79.79
1211524,0.2396,23.96
1211577,0.6392,63.92
1211596,0.2447,24.47
1211619,0.4688,46.88
1211624,0.6458,64.58
1211684,0.2947,29.470000000000002
1211705,0.4898,48.980000000000004
1211739,0.0341,3.4099999999999997
1211745,0.0319,3.19
1211860,0.7303,73.03
1211921,0.6304,63.04
1211930,0.9479,94.78999999999999
1211931,0.4,40.0
1211933,0.3736,37.36
1211970,0.4787,47.870000000000005
1211976,0.5165,51.65
1212005,0.0,0.0
1212107,0.7979,79.79
1212111,0.1771,17.71
1212113,0.8958,89.58
1212125,1.0,100.0
1212131,0.3474,34.74
1212175,0.0,0.0
1212236,0.7805,78.05
1212289,0.9167,91.67
1212322,0.663,66.3
1212346,0.5464,54.64
1212357,0.4947,49.47
1212364,0.2083,20.830000000000002
1212410,0.5165,51.65
1212413,0.8211,82.11
1212427,0.1474,14.74
1212443,0.6842,68.42
1212444,0.9278,92.78
1212485,0.6105,61.050000000000004
1212506,0.0,0.0
1212516,0.2,20.0
1212535,0.0,0.0
1212564,0.6875,68.75
1212581,0.0417,4.17
1212586,0.3021,30.209999999999997
1212653,0.3913,39.129999999999995
1212658,0.2143,21.43
1212672,0.6809,68.08999999999999
1212711,0.3298,32.98
1212716,0.6667,66.67
1212725,0.2211,22.11
1212735,0.0222,2.22
1212753,0.087,8.7
1212787,0.9011,90.11
1212798,0.8913,89.13
1212827,0.0526,5.26
1212850,0.6421,64.21
1212908,0.2794,27.939999999999998
1212909,0.0645,6.45
1212917,0.022,2.1999999999999997
1212958,0.0106,1.06
1212995,0.2903,29.03
1213061,0.7283,72.83
1213089,0.4845,48.449999999999996
1213096,0.6146,61.46
1213107,0.8,80.0
1213141,0.2708,27.08
1213171,0.7629,76.29
1213188,0.7917,79.17
1213204,0.1122,11.219999999999999
1213209,0.5275,52.75
1213218,0.2526,25.259999999999998
1213223,0.0,0.0
1213238,0.8763,87.63
1213244,0.7653,76.53
1213248,0.4598,45.98
1213261,0.2211,22.11
1213300,0.9474,94.74000000000001
1213342,0.8039,80.39
1213348,0.8421,84.21
1213350,0.6526,65.25999999999999
1213351,0.0,0.0
1213355,0.375,37.5
1213375,0.0,0.0
1213393,0.0,0.0
1213486,0.6333,63.33
1213507,1.0,100.0
1213529,0.5376,53.76
1213593,0.7294,72.94
1213637,0.0625,6.25
1213666,0.0309,3.09
1213693,0.2551,25.509999999999998
1213703,0.5062,50.62
1213711,0.4894,48.94
1213741,0.6316,63.160000000000004
1213757,0.7368,73.68
1213798,0.9222,92.22
1213825,0.4362,43.62
1213830,0.5052,50.519999999999996
1213843,0.0103,1.03
1213882,0.4848,48.480000000000004
1213900,0.9787,97.87
1213930,0.9184,91.84
1213934,0.3333,33.33
1213946,0.4086,40.86
1213957,0.734,73.4
1213987,0.9479,94.78999999999999
1214027,0.1196,11.959999999999999
1214032,0.0,0.0
1214035,0.6098,60.980000000000004
1214078,0.5269,52.690000000000005
1214079,0.4742,47.42
1214097,0.2717,27.169999999999998
1214243,0.3956,39.56
1214244,0.3368,33.68
1214284,0.4316,43.16
1214315,0.7957,79.57
1214355,0.9479,94.78999999999999
1214373,0.5393,53.93
1214399,0.5667,56.67
1214408,0.3977,39.77
1214417,0.7579,75.79
1214496,0.0,0.0
1214532,0.0425,4.25
1214595,0.4574,45.739999999999995
1214603,0.6842,68.42
1214626,0.3878,38.78
1214633,0.0105,1.05
1214635,0.1895,18.95
1214638,0.5155,51.55
1214742,0.6782,67.82000000000001
1214764,0.314,31.4
1214803,0.6344,63.44
1214805,0.3061,30.61
1214807,0.9787,97.87
1214812,0.4941,49.41
1214820,0.0,0.0
1214834,0.0532,5.319999999999999
1214921,0.1649,16.49
1214938,0.8172,81.72
1214941,0.7065,70.65
1214956,0.5,50.0
1214957,0.0,0.0
1214968,0.7835,78.35
1214970,0.5158,51.580000000000005
1215005,0.4468,44.68
1215015,0.4,40.0
1215072,0.2308,23.080000000000002
1215138,0.9375,93.75
1215158,0.5604,56.04
1215183,0.2316,23.16
1215242,0.6737,67.36999999999999
1215314,0.4421,44.21
1215327,0.4731,47.31
1215366,0.433,43.3
1215378,0.1304,13.04
1215380,0.9894,98.94
1215406,0.0,0.0
1215438,0.0,0.0
1215453,0.1562,15.620000000000001
1215479,0.0,0.0
1215496,0.4176,41.760000000000005
1215523,0.4898,48.980000000000004
1215546,0.0,0.0
1215548,0.2188,21.88
1215563,0.4149,41.49
1215577,0.837,83.7
1215583,0.6737,67.36999999999999
1215616,0.6735,67.35
1215620,0.0549,5.489999999999999
1215622,0.8958,89.58
1215632,0.5052,50.519999999999996
1215649,0.0213,2.13
1215720,0.0632,6.32
1215749,0.4,40.0
1215800,0.6344,63.44
1215812,1.0,100.0
1215825,0.9895,98.95
1215828,0.0,0.0
1215829,0.6559,65.59
1215889,0.9462,94.62
1215896,0.5057,50.57000000000001
1215902,0.8172,81.72
1215918,0.0899,8.99
1215933,0.4516,45.16
1215937,0.7111,71.11
1215955,0.6907,69.07
1215957,0.7708,77.08
1215974,0.8817,88.17
1216000,0.134,13.4
1216002,0.5773,57.730000000000004
1216085,0.0,0.0
1216116,0.0851,8.51
1216121,0.9688,96.88
1216142,0.7021,70.21
1216166,0.5,50.0
1216179,0.1735,17.349999999999998
1216197,0.7188,71.88
1216262,0.8085,80.85
1216327,0.0,0.0
1216330,1.0,100.0
1216338,0.1209,12.09
1216350,0.0745,7.449999999999999
1216353,0.6804,68.04
1216370,0.0,0.0
1216376,0.7938,79.38
1216380,0.3,30.0
1216393,0.6224,62.239999999999995
1216395,0.0,0.0
1216436,0.8132,81.32000000000001
1216451,0.7677,76.77000000000001
1216459,0.8936,89.36
1216497,0.1158,11.58
1216509,0.7158,71.58
1216516,0.0632,6.32
1216520,0.551,55.1
1216522,0.4681,46.81
1216580,0.2188,21.88
1216633,0.0,0.0
1216659,0.0412,4.12
1216667,0.0938,9.379999999999999
1216725,0.9271,92.71000000000001
1216800,0.6064,60.64000000000001
1216806,0.0,0.0
1216807,0.9479,94.78999999999999
1216860,0.337,33.7
1216878,0.3402,34.02
1216892,0.8737,87.37
1216918,0.0104,1.04
1216953,0.3776,37.76
1216970,0.051,5.1
1217004,0.4471,44.71
1217019,0.9588,95.88
1217045,0.8889,88.89
1217084,0.5,50.0
1217085,0.8866,88.66000000000001
1217092,0.7684,76.84
1217097,0.9062,90.62
1217135,0.4021,40.21
1217204,0.7053,70.53
1217207,0.5684,56.84
1217209,0.5638,56.379999999999995
1217228,0.0,0.0
1217237,0.9485,94.85
1217255,0.8125,81.25
1217260,0.6593,65.93
1217269,0.5638,56.379999999999995
1217277,0.4545,45.45
1217280,0.9184,91.84
1217307,0.9647,96.47
1217328,0.0625,6.25
1217330,0.1684,16.84
1217362,0.9451,94.51
1217380,0.2614,26.14
1217427,0.2198,21.98
1217453,0.7396,73.96000000000001
1217459,0.2527,25.27
1217463,0.7957,79.57
1217470,0.7849,78.49000000000001
1217471,0.6562,65.62
1217494,0.0625,6.25
1217503,0.2887,28.87
1217542,0.5326,53.26
1217566,0.6989,69.89
1217571,0.2371,23.71
1217575,0.5326,53.26
1217581,0.6526,65.25999999999999
1217674,0.4792,47.92
1217699,0.0825,8.25
1217756,0.0521,5.21
1217761,0.1979,19.79
1217767,0.8229,82.28999999999999
1217770,0.3093,30.930000000000003
1217783,0.0928,9.28
1217792,0.0,0.0
1217794,0.4149,41.49
1217806,0.2717,27.169999999999998
1217823,0.1383,13.83
1217839,0.6484,64.84
1217843,0.3333,33.33
1217864,0.3936,39.36
1217867,0.6632,66.32000000000001
1217892,0.4444,44.440000000000005
1217900,0.0,0.0
1217908,0.9792,97.92
1217939,0.883,88.3
1217987,0.2396,23.96
1218013,0.8191,81.91000000000001
1218032,0.7419,74.19
1218041,0.9381,93.81
1218058,0.3118,31.180000000000003
1218088,0.1263,12.629999999999999
1218090,0.5412,54.120000000000005
1218094,0.9592,95.92
1218105,0.2059,20.59
1218137,0.9479,94.78999999999999
1218218,0.1579,15.790000000000001
1218233,0.4742,47.42
1218242,0.6979,69.78999999999999
1218271,0.4615,46.150000000000006
1218296,1.0,100.0
1218353,0.3723,37.230000000000004
1218361,0.1778,17.78
1218392,0.2211,22.11
1218443,0.1333,13.33
1218582,0.8495,84.95
1218603,0.433,43.3
1218670,0.6489,64.89
1218693,0.8947,89.47
1218718,0.7447,74.47
1218778,0.2812,28.12
1218782,0.2979,29.79
1218796,0.0,0.0
1218799,0.3617,36.17
1218804,0.3229,32.29
1218806,0.6875,68.75
1218881,0.7835,78.35
1218886,0.5729,57.29
1218893,0.3939,39.39
1218917,0.3061,30.61
1218928,0.9082,90.82000000000001
1218933,0.0,0.0
1218948,0.7263,72.63
1218950,0.8936,89.36
1218951,0.4255,42.55
1218967,0.4211,42.11
1219002,0.9574,95.74000000000001
1219007,0.2041,20.41
1219020,0.3085,30.85
1219027,0.8191,81.91000000000001
1219094,0.0,0.0
1219112,0.8878,88.78
1219116,0.7216,72.16
1219152,0.9556,95.56
1219157,0.8721,87.21
1219177,0.6889,68.89
1219195,0.6146,61.46
1219237,0.5464,54.64
1219240,0.2553,25.53
1219244,0.0521,5.21
1219304,0.1895,18.95
1219361,0.0833,8.33
1219428,0.129,12.9
1219447,0.0722,7.22
1219450,0.3441,34.410000000000004
1219516,0.3265,32.65
1219521,0.2316,23.16
1219566,0.0,0.0
1219594,0.7802,78.02
1219613,0.5806,58.06
1219618,0.6837,68.37
1219656,0.2105,21.05
1219657,0.587,58.699999999999996
1219662,0.883,88.3
1219674,0.5,50.0
1219685,0.9785,97.85000000000001
1219689,0.1837,18.37
1219731,0.7755,77.55
1219811,0.375,37.5
1219819,0.3402,34.02
1219852,0.0968,9.68
1219869,0.134,13.4
1219902,0.8842,88.42
1219916,0.2526,25.259999999999998
1219971,0.2396,23.96
1219982,0.7701,77.01
1219995,0.5102,51.019999999999996
1220056,0.1979,19.79
1220098,0.0,0.0
1220121,0.5556,55.559999999999995
1220123,0.0521,5.21
1220141,0.0,0.0
1220144,0.2165,21.65
1220149,0.4583,45.83
1220166,0.9479,94.78999999999999
1220231,0.8723,87.22999999999999
1220238,0.8696,86.96000000000001
1220302,0.1978,19.78
1220339,0.2708,27.08
1220368,0.4316,43.16
1220387,0.3956,39.56
1220415,0.5789,57.89
1220417,0.8085,80.85
1220420,0.051,5.1
1220422,0.022,2.1999999999999997
1220424,0.5926,59.260000000000005
1220464,0.8041,80.41
1220465,0.0323,3.2300000000000004
1220467,0.828,82.8
1220504,0.4842,48.42
1220514,0.4632,46.32
1220524,0.0645,6.45
1220538,0.0,0.0
1220539,0.1979,19.79
1220552,0.8125,81.25
1220554,0.7667,76.67
1220584,0.0879,8.790000000000001
1220623,0.0,0.0
1220625,0.6122,61.22
1220677,0.129,12.9
1220727,0.5684,56.84
1220739,0.3187,31.869999999999997
1220743,0.3021,30.209999999999997
1220749,0.2045,20.45
1220753,0.5208,52.080000000000005
1220790,0.8854,88.53999999999999
1220838,0.1146,11.459999999999999
1220901,0.2785,27.85
1220909,0.5435,54.35
1220936,0.7053,70.53
1220961,1.0,100.0
1220962,0.129,12.9
1220973,0.7273,72.72999999999999
1220978,0.5,50.0
1221014,0.7021,70.21
1221025,0.9787,97.87
1221028,0.6947,69.47
1221051,0.4891,48.91
1221063,0.567,56.699999999999996
1221066,0.8021,80.21000000000001
1221081,0.2093,20.93
1221119,0.2211,22.11
1221130,0.6211,62.11
1221137,0.9794,97.94
1221142,0.7551,75.51
1221176,0.2604,26.040000000000003
1221188,0.3,30.0
1221191,0.8125,81.25
1221198,0.567,56.699999999999996
1221224,0.4894,48.94
1221320,0.1429,14.29
1221330,0.6632,66.32000000000001
1221341,0.1183,11.83
1221373,0.7857,78.57
1221404,0.7053,70.53
1221414,0.5263,52.629999999999995
1221416,0.4348,43.480000000000004
1221441,0.1531,15.310000000000002
1221451,0.2188,21.88
1221501,0.3333,33.33
1221512,0.4681,46.81
1221521,0.6421,64.21
1221533,0.433,43.3
1221552,0.5474,54.74
1221578,0.0521,5.21
1221585,0.0667,6.67
1221680,1.0,100.0
1221713,0.8132,81.32000000000001
1221725,0.7755,77.55
1221764,0.6804,68.04
1221802,0.4086,40.86
1221821,0.6022,60.22
1221860,0.625,62.5
1221874,0.5957,59.57
1221891,0.7241,72.41
1221935,0.0638,6.38
1221956,0.602,60.199999999999996
1221968,0.6809,68.08999999999999
1221997,0.2,20.0
1222052,0.5106,51.06
1222055,0.7234,72.34
1222074,0.2396,23.96
1222114,0.7053,70.53
1222151,0.3776,37.76
1222160,0.0,0.0
1222165,0.6889,68.89
1222194,0.2,20.0
1222224,0.3646,36.46
1222241,0.0,0.0
1222242,0.8557,85.57000000000001
1222247,0.2887,28.87
1222252,0.3152,31.52
1222260,0.625,62.5
1222274,0.2245,22.45
1222291,0.7158,71.58
1222296,0.75,75.0
1222304,0.4375,43.75
1222311,0.8936,89.36
1222339,0.2,20.0
1222348,0.0312,3.1199999999999997
1222375,0.3021,30.209999999999997
1222379,0.234,23.400000000000002
1222387,0.0562,5.62
1222434,0.0957,9.569999999999999
1222491,0.75,75.0
1222517,0.0,0.0
1222640,0.2069,20.69
1222658,0.2553,25.53
1222679,0.2021,20.21
1222683,0.7684,76.84
1222723,0.5556,55.559999999999995
1222775,0.4255,42.55
1222796,0.0425,4.25
1222811,0.1875,18.75
1222841,0.4362,43.62
1222896,0.6875,68.75
1222926,0.7742,77.42
1222930,0.1744,17.44
1222943,0.8588,85.88
1222981,0.732,73.2
1222989,0.8065,80.65
1222994,0.4583,45.83
1223004,0.4632,46.32
1223006,0.3656,36.559999999999995
1223021,0.2614,26.14
1223031,0.1647,16.470000000000002
1223052,0.6596,65.96
1223058,0.2043,20.43
1223090,0.0,0.0
1223111,0.4684,46.839999999999996
1223127,0.7312,73.11999999999999
1223167,0.3333,33.33
1223191,0.0526,5.26
1223200,0.398,39.800000000000004
1223240,0.7895,78.95
1223270,0.1209,12.09
1223307,0.7143,71.43
1223332,0.0,0.0
1223345,0.6739,67.39
1223372,0.3404,34.04
1223374,0.3265,32.65
1223376,0.5926,59.260000000000005
1223382,0.8556,85.56
1223404,0.4828,48.28
1223414,0.6596,65.96
1223416,0.8737,87.37
1223448,0.7292,72.92
1223468,0.8182,81.82000000000001
1223469,0.4105,41.05
1223476,0.4796,47.96
1223515,0.0353,3.53
1223519,0.2449,24.490000000000002
1223532,0.7895,78.95
1223599,0.4574,45.739999999999995
1223602,0.3789,37.89
1223615,0.5938,59.38
1223618,0.1053,10.530000000000001
1223626,0.7684,76.84
1223663,0.5543,55.43
1223675,0.9789,97.89
1223742,0.2,20.0
1223768,0.7935,79.35
1223782,0.5,50.0
1223799,0.0957,9.569999999999999
1223802,0.6837,68.37
1223803,0.1596,15.959999999999999
1223804,0.0,0.0
1223809,0.0,0.0
1223833,0.7912,79.12
1223970,0.0745,7.449999999999999
1223987,0.2021,20.21
1224021,0.8105,81.05
1224042,0.0106,1.06
1224063,0.25,25.0
1224101,0.2553,25.53
1224117,0.6421,64.21
1224126,0.5,50.0
1224129,0.6458,64.58
1224185,0.7684,76.84
1224201,0.1667,16.669999999999998
1224224,0.6979,69.78999999999999
1224268,0.2371,23.71
1224277,0.4255,42.55
1224310,0.5543,55.43
1224311,0.0102,1.02
1224394,1.0,100.0
1224429,0.7647,76.47
1224450,0.2842,28.42
1224461,0.6383,63.83
1224503,0.5978,59.78
1224510,0.3617,36.17
1224578,0.7938,79.38
1224593,0.7474,74.74
1224684,0.2473,24.73
1224695,0.6092,60.919999999999995
1224734,0.4388,43.88
1224828,0.0851,8.51
1224850,0.9271,92.71000000000001
1224866,0.9688,96.88
1224872,0.8723,87.22999999999999
1224892,0.859,85.9
1224942,0.7912,79.12
1224965,0.5938,59.38
1224975,0.4583,45.83
1225012,0.5263,52.629999999999995
1225092,0.8049,80.49
1225124,0.9062,90.62
1225217,0.7667,76.67
1225224,0.4211,42.11
1225226,0.3646,36.46
1225236,0.7755,77.55
1225239,0.6667,66.67
1225247,0.9167,91.67
1225272,0.0105,1.05
1225283,0.7708,77.08
1225332,0.6042,60.419999999999995
1225338,0.0,0.0
1225343,0.6737,67.36999999999999
1225457,0.0,0.0
1225478,0.4124,41.24
1225486,0.1429,14.29
1225503,0.9263,92.63
1225506,1.0,100.0
1225527,0.0,0.0
1225544,0.0515,5.1499999999999995
1225548,0.6735,67.35
1225554,0.9897,98.97
1225605,0.0404,4.04
1225618,0.8925,89.25
1225680,0.433,43.3
1225697,1.0,100.0
1225766,0.7125,71.25
1225794,0.6277,62.77
1225800,0.0745,7.449999999999999
1225804,0.8632,86.32
1225861,0.9783,97.83
1225871,0.5895,58.95
1225877,0.4946,49.46
1225879,0.3778,37.78
1225915,0.0306,3.06
1225933,0.7447,74.47
1225936,0.3804,38.04
1226012,0.2472,24.72
1226117,0.4688,46.88
1226124,0.2737,27.37
1226127,0.7158,71.58
1226138,0.9789,97.89
1226165,0.5368,53.68000000000001
1226202,0.8421,84.21
1226207,0.9583,95.83
1226218,0.6842,68.42
1226245,0.4681,46.81
1226263,0.2947,29.470000000000002
1226297,0.557,55.7
1226306,0.1809,18.09
1226322,0.8021,80.21000000000001
1226348,0.881,88.1
1226360,0.6979,69.78999999999999
1226366,0.6701,67.01
1226431,0.8438,84.38
1226452,0.2857,28.57
1226511,0.1809,18.09
1226631,0.043,4.3
1226632,0.766,76.6
1226634,0.7556,75.56
1226718,0.4167,41.67
1226733,0.8105,81.05
1226746,0.6813,68.13
1226756,0.5281,52.81
1226785,0.3608,36.08
1226794,0.5158,51.580000000000005
1226796,0.7396,73.96000000000001
1226852,0.449,44.9
1226920,0.4792,47.92
1226946,0.4316,43.16
1226981,0.0851,8.51
1226983,0.7826,78.25999999999999
1226996,0.5532,55.32
1227000,0.9271,92.71000000000001
1227014,0.1579,15.790000000000001
1227015,0.0104,1.04
1227020,0.5895,58.95
1227025,0.6667,66.67
1227038,0.9082,90.82000000000001
1227047,0.4409,44.09
1227057,0.4632,46.32
1227069,0.0,0.0
1227148,0.1579,15.790000000000001
1227168,0.7083,70.83
1227199,0.0,0.0
1227201,0.8333,83.33
1227204,0.2234,22.34
1227228,0.1579,15.790000000000001
1227319,0.6489,64.89
1227320,0.7978,79.78
1227327,0.4479,44.79
1227344,0.8421,84.21
1227357,0.6531,65.31
1227361,0.7292,72.92
1227408,0.2551,25.509999999999998
1227468,0.3882,38.82
1227479,0.6413,64.13
1227493,0.7604,76.03999999999999
1227501,0.0,0.0
1227515,0.0323,3.2300000000000004
1227522,0.4194,41.94
1227553,0.5161,51.61
1227561,0.4253,42.53
1227595,0.7957,79.57
1227608,0.0,0.0
1227616,0.0204,2.04
1227619,0.1,10.0
1227668,0.5532,55.32
1227694,0.7766,77.66
1227713,0.875,87.5
1227732,0.7222,72.22
1227750,0.9789,97.89
1227774,0.9468,94.67999999999999
1227775,1.0,100.0
1227789,0.7553,75.53
1227831,0.7889,78.89
1227858,0.4362,43.62
1227864,0.2697,26.97
1227905,0.7312,73.11999999999999
1227941,0.913,91.3
1227954,0.0,0.0
1227959,0.383,38.3
1227991,0.7742,77.42
1228026,0.6804,68.04
1228068,0.2041,20.41
1228099,0.6915,69.15
1228120,0.7789,77.89
1228159,0.117,11.700000000000001
1228171,0.8763,87.63
1228186,0.2062,20.62
1228202,0.0638,6.38
1228225,0.1053,10.530000000000001
1228227,0.9186,91.86
1228295,0.5753,57.53
1228321,0.5385,53.849999999999994
1228332,0.2604,26.040000000000003
1228334,0.663,66.3
1228365,0.3333,33.33
1228382,0.2708,27.08
